xp_per_min,tower_damage,stuns,lh30,lh20,lh10,last_hits,kills,hero_healing,hero_damage,gold_per_min,denies,deaths,dmg_received,dmg_dealt,buybacks,assists,level,duration,match_id,start_time,win,hero_id,account_id,leaguename
783,2716,15.4142,231,125,51,301,12,1459,32466,568,12,7,36719,32466,1,9,26,2411,5216491666,1580294707,false,4,191364625,Asian DOTA2 Gold Occupation  Competition
783,1283,0,188,104,43,261,12,0,26564,581,20,6,25890,26564,1,11,25,2232,5271732585,1583174832,false,4,96189126,Epic Challenger League
782,3596,0,191,104,57,319,22,3421,53929,535,31,8,64879,53929,2,21,25,3126,3429135505,1504771145,false,4,162754258,World Eletronic Sports Games
782,1622,60.5098,138,90,39,274,6,0,39085,504,4,9,36479,43300,1,29,29,3088,5746228534,1608231018,true,4,137855976,BTS Dota 2 Online
782,0,6.72297,317,201,67,511,16,566,37647,687,13,6,32843,37647,1,2,29,2807,5229367193,1580992599,true,4,1025925850,ASIA CHALLENGER LEAGUE
781,9547,13.9809,279,171,75,399,17,1036,40276,730,25,2,24089,40276,1,17,27,2361,5236895422,1581373309,true,4,81475303,DPC 2019/2020 Qualifier #3
780,10161,13.5746,252,157,62,330,12,671,35005,636,12,3,25025,35005,1,13,26,2329,5171316668,1577437319,true,4,106863163,中国DOTA2职业联赛
780,3733,0,163,84,45,186,7,12999,14570,516,11,4,18282,17794,1,26,25,2204,5628848666,1600961271,true,4,56351509,AMD SAPPHIRE OGA DOTA PIT EU/CIS
771,5063,0,195,126,42,214,13,579,35527,546,7,9,28130,35527,1,21,24,2005,5168695451,1577266366,true,4,139212407,Asian DOTA2 Gold Occupation  Competition
771,134,0,330,178,62,497,8,150,27040,698,17,6,27067,27040,1,9,25,2642,5108406717,1573448829,false,4,432546468,Masters  Tournament
768,8447,14.2485,289,197,74,459,10,0,31397,675,4,3,22569,33427,1,3,26,2726,5828801540,1613040904,false,4,175463659,DPC Winter 21 League (EEU) presented by ESL One
768,32,0,215,142,53,330,8,0,30428,517,7,11,37744,31168,1,9,25,2527,5845344068,1613761656,false,4,90365989,Snow Sweet Snow #2
766,1041,0,225,148,61,290,17,0,40378,649,20,5,19637,40378,1,1,25,2267,4970093933,1565964798,true,4,387624608,IeSF 2019 IRAN QUALIFIERS
766,899,3.53894,251,139,52,406,6,2030,26068,522,19,8,46432,26068,1,17,26,2796,5192356276,1578731218,false,4,1051198481,ASIA CHALLENGER LEAGUE
764,7615,13.3267,238,148,49,400,16,1003,50972,573,12,11,67213,50972,3,22,25,4137,5107776675,1573400375,false,4,186671693,Dotabuff Reach - Pinnacle Division
764,670,17.6323,274,153,63,442,9,237,29700,534,10,6,26330,29700,1,14,27,2966,5381934435,1587979422,false,4,416242099,Asia Challenger league
762,3024,0,280,151,65,312,5,742,29891,560,2,5,21994,29891,1,15,25,2275,5325217066,1585650903,true,4,1032699094,Masters  Tournament
761,6104,56.2186,235,162,71,797,19,0,113799,805,37,11,111343,113799,4,27,25,4806,4534354476,1552658892,false,4,141633986,E-SPORT LEAGUE-DICKYGAMING
761,1351,0,195,102,53,328,15,4937,35222,616,16,8,32398,35222,1,21,25,3086,3279022993,1498644510,true,4,130416036,The International 2017
760,8965,0,262,154,71,540,18,2368,49763,788,14,5,33724,49763,1,22,25,3154,3376459633,1502719791,true,4,97676580,ProDotA Cup by Azubu
760,7583,22.5999,231,145,61,421,27,904,58116,711,4,3,50182,58116,1,18,25,3442,5113235730,1573789714,true,4,96928450,Asian Masters League
759,2099,7.62598,334,180,56,369,11,10,30890,641,10,6,26476,30890,1,13,24,2213,5483982223,1592947666,false,4,990791329,BTS Dota 2 Online
759,1063,0,254,138,54,748,13,5227,47654,742,20,8,38157,49370,2,12,25,3922,3540681433,1509738136,false,4,132851371,AMD SAPPHIRE Dota PIT
758,3394,0,238,120,52,372,11,1874,35670,701,7,7,25146,35670,1,17,25,2591,5105904618,1573305498,true,4,1025925850,Masters  Tournament
758,223,0,223,156,70,416,10,508,34064,573,6,7,49306,34064,1,7,27,3085,5148748233,1575949806,false,4,118863996,Asian DOTA2 Gold Occupation  Competition
758,0,2.70921,359,242,67,392,5,0,26666,584,3,6,19824,26666,1,8,24,2178,5316493977,1585294927,false,4,1025925850,Asia Challenger league
756,3753,4.8832,280,191,59,335,7,735,28962,603,12,5,26021,28962,1,15,25,2318,5186327890,1578324915,true,4,1001005037,ASIA CHALLENGER LEAGUE
756,3175,3.01025,205,113,45,418,10,343,37959,638,22,10,40025,37959,1,5,25,3047,5110798830,1573617073,false,4,199222238,Asian Masters League
756,2355,31.875,295,208,71,727,11,0,52771,657,12,8,47450,52771,2,12,30,4376,5794208867,1611091802,false,4,72312627,DPC Winter 21 League (WEU) presented by DreamLeague
755,6736,13.3029,262,170,67,413,7,431,32641,608,9,7,40980,33796,1,13,28,2802,5193945660,1578821855,true,4,1021364524,ASIA CHALLENGER LEAGUE
753,13686,0,188,112,40,287,12,1461,41345,629,18,6,29540,41345,1,20,26,2416,5223736260,1580670300,true,4,167732534,Dotabuff Reach - Pinnacle Division
752,1735,0,231,140,56,458,20,2556,57186,617,22,4,30025,57186,1,14,25,3654,3505291077,1508152387,true,4,382225911,Dota 2 Professional League 2016
752,570,43.4813,147,89,58,180,14,2493,23054,502,13,7,22890,23358,1,13,23,1974,5645409331,1601982696,false,4,157054028,Moon Studio Mid-Autumn League
751,10365,1.42783,257,137,56,518,21,0,56712,676,22,5,50100,60852,1,15,30,3795,5669778488,1603533411,false,4,153727297,Monster Energy DOTA Summit 13 Online
751,5931,21.3274,330,192,57,638,8,4226,39406,648,9,5,42898,39406,1,12,30,3601,5184787789,1578231298,false,4,1001005037,ASIA CHALLENGER LEAGUE
750,2887,5.01709,304,163,71,467,8,440,25860,743,19,3,15769,25860,1,9,25,2629,3582429247,1511640022,true,4,169359249,Uprise Champions Cup: Special
750,1311,26.2423,271,172,62,619,20,0,52210,764,11,9,56733,52210,2,11,30,3521,5169793346,1577335902,false,4,1032651180,Masters  Tournament
749,8255,0,264,155,69,323,19,1666,34995,780,20,4,24391,34995,1,14,24,2053,3510553812,1508413515,true,4,93119769,PGL DOTA2 OPEN
749,2508,10.0342,142,85,31,185,6,4226,23666,495,8,2,17152,24866,1,34,25,2319,5693676691,1604910985,true,4,329646462,LPL Pro Dota 2 Season 3 2020
749,247,15.0754,251,147,60,356,18,582,35831,655,9,8,35903,35831,1,9,25,2800,4015502919,1532102948,false,4,113735534,ProDotA Cup Series
749,79,0,209,116,47,262,8,0,16248,464,5,8,19783,16248,1,4,24,2220,5286891493,1583937629,false,4,1035809196,"TESL 2 "
748,11017,0,297,162,57,387,13,0,36476,730,21,3,24577,36476,1,10,25,2437,5107274497,1573380231,true,4,135132080,Dotabuff Reach - Pinnacle Division
748,7291,38.9593,234,156,67,356,6,0,24378,607,9,1,16912,26362,1,18,28,2862,5699211149,1605272444,true,4,140288368,Epic League
747,5258,0,161,112,44,213,11,2416,27747,581,20,7,21591,27747,1,15,24,2119,4342623561,1547817489,true,4,836860945,Meister Division 2019
743,8682,0,339,228,72,700,16,0,71256,827,24,7,57624,71256,3,15,25,3602,4234969997,1542980140,true,4,215934785,Meister Division 2019
742,6938,8.12769,238,125,55,288,13,0,28166,594,6,5,22359,28166,1,17,25,2334,5062371349,1570660258,true,4,86822085,Dota Summit 11
742,4995,0,272,166,52,463,17,0,46145,783,16,2,33305,46145,1,7,25,2551,5052077605,1570085918,true,4,152083285,MDL Chengdu Major
742,3320,1.50513,187,120,48,328,14,1052,64622,570,15,10,68243,64622,2,23,25,3070,5096956688,1572737636,false,4,61826571,Dotabuff Reach - Pinnacle Division
742,83,0,201,128,43,254,6,170,33744,512,3,6,26459,33744,1,13,24,2166,5036419506,1569207237,false,4,196115648,Asia Communication League
740,2041,0,202,122,55,210,8,0,26271,467,4,8,22087,26271,1,10,23,1943,5177206795,1577780868,false,4,118863996,RED STAR CUP
738,1067,10.4373,165,95,50,263,19,943,29361,545,21,8,34814,29361,1,13,25,2966,4160352520,1539087016,false,4,122049498,MC Autumn Brawl
734,1454,19.0794,269,184,63,457,8,149,44302,564,20,5,36533,44302,2,15,27,3214,5186900398,1578366805,false,4,124936122,Elite Challenge
734,806,10.0825,209,133,65,361,13,3041,35899,527,12,7,38012,35899,1,13,25,3414,3504798339,1508130035,true,4,230617400,Dota 2 Professional League 2016
733,9123,18.5914,227,114,44,368,21,11,65010,561,18,5,42958,65010,1,15,28,3272,5269966135,1583083471,true,4,366294622,Dotabuff Reach - Pinnacle Division
733,5555,17.7612,272,140,62,485,15,670,61298,619,16,8,51035,61298,1,21,30,3104,5158640643,1576598284,true,4,178725430,"TESL 2 "
732,2685,0,229,140,49,373,9,319,30437,668,11,3,24145,30437,1,8,25,2686,4423130556,1550209457,false,4,221743617,challenge cup
732,1246,0,222,145,46,342,14,952,35083,573,13,12,46213,35083,2,9,25,3223,5096913723,1572733760,false,4,378348016,Dotabuff Reach - Pinnacle Division
729,4373,14.6555,205,92,35,522,18,2210,38397,635,8,10,50352,38397,1,19,25,4230,4168423018,1539515090,true,4,198209116,DOTA Summit 9
729,778,0,245,120,50,685,20,1641,38514,640,13,10,36373,38514,2,17,25,3576,3485819846,1507280935,false,4,106204137,ProDotA Cup Series
728,11965,5.21682,252,156,66,319,16,2597,44097,662,24,2,41455,44097,1,9,25,2335,5138936886,1575335100,true,4,312435408,DreamLeague Season 13
728,7515,1.03308,200,126,28,352,8,2631,26784,596,7,6,32178,26784,1,18,25,2776,4961486192,1565540252,true,4,361364321,YouTube SIVVIT - Big Russian Show
728,1602,0.167646,262,150,54,757,10,2381,37662,698,17,7,48282,37662,2,12,25,3665,3263237743,1498004853,false,4,86743032,ProDotA Cup Series by Azubu.tv
728,1259,24.1155,223,156,66,339,14,531,30754,536,14,8,38258,31290,2,8,26,3007,5689878127,1604690371,false,4,916319073,Movistar Liga Pro Gaming Season 6
727,1776,22.6252,206,145,45,333,8,1761,34343,594,11,5,27915,34343,1,17,25,2956,5065434259,1570861386,true,4,191364625,Asian DOTA2 Gold Occupation  Competition
727,1079,0,157,109,53,266,16,615,25316,591,13,8,25370,39222,1,10,24,2539,1874163808,1445120518,false,4,142296375,The Battle Fury 2015
726,1944,0,269,152,66,375,17,1037,39580,576,22,4,24184,39580,1,9,24,2146,5153857022,1576302490,false,4,415808582,HaiNan Supreme Cup
724,5218,0,136,95,56,189,12,2039,35865,605,7,10,26041,35865,1,20,24,2192,3176031271,1494687021,true,4,282359850,BEYOND GODLIKE LEAGUE
724,1379,42.8485,141,104,59,180,6,0,23384,476,9,5,24622,31495,1,30,25,2368,5730443377,1607194824,true,4,77490514,Epic League
723,7257,16.2161,192,101,52,344,16,2065,39221,605,23,5,29517,39221,1,18,25,2999,3392983310,1503325829,true,4,102126005,ESL India Premiership - 2017 Edition
723,2943,0,269,160,58,578,10,0,36134,712,18,5,35890,36134,2,12,25,3285,5062314592,1570654542,false,4,65674469,Dota Summit 11
723,372,20.0925,140,101,59,153,9,0,22674,454,9,9,30135,23010,1,13,23,2141,5740063628,1607818120,false,4,404034898,Copa Dota 2 Brasil
722,9457,19.8363,291,152,42,672,12,1201,43739,724,22,5,30184,44870,1,7,29,3679,5167193361,1577165524,false,4,415808582,Elite Challenge
721,9635,12.6432,257,151,37,430,12,197,51521,575,10,12,50057,51521,1,14,27,3153,5472007427,1592218618,false,4,295433616,ROG Community Cup Season 2
721,5858,12.9291,247,147,61,555,13,175,60705,611,16,3,53165,60705,1,14,28,3730,5483434142,1592918408,false,4,164962869,Beyond Epic League
721,3221,0,332,167,68,674,10,584,42149,770,27,9,46336,43175,2,9,25,3424,4047646056,1533650581,false,4,175463659,Uprise Champions Cup: Special
720,5799,14.3946,166,118,61,437,18,2640,58612,618,29,10,55475,58612,2,31,25,3927,3179394686,1494785023,false,4,149251003,Dota 2 BEAT Invitational Season 8
719,3252,4.04697,177,121,48,272,11,661,35385,569,10,8,39377,35385,1,14,25,2519,5098446282,1572814292,false,4,68122190,Dotabuff Reach - Pinnacle Division
718,7330,10.083,223,120,49,329,14,1739,27452,607,18,7,29543,27452,1,17,25,2528,4184265897,1540379513,true,4,121769650,ESL One Hamburg 2018 powered by Intel
718,1819,8.83008,246,140,56,394,4,1297,26818,563,8,3,29430,26818,1,12,25,2515,5234788618,1581259603,false,4,91942719,Dotabuff Reach - Pinnacle Division
717,12508,0,255,173,45,444,21,6,57565,776,8,11,52051,57565,1,13,25,3067,5068672326,1571026885,true,4,1014645107,Asian DOTA2 Gold Occupation  Competition
714,7023,0,300,180,54,714,11,663,38785,757,31,7,42205,38785,2,15,25,3686,5096608406,1572715891,false,4,359753316,Dotabuff Reach - Pinnacle Division
714,2410,14.3458,254,157,59,269,5,0,29768,562,0,9,27702,30555,1,16,23,2110,5696092033,1605062513,false,4,1042041719,Masters Tournament
713,14845,13.5848,309,193,57,682,14,0,47929,735,21,10,53629,47929,1,12,30,3824,5432125468,1590291861,false,4,357742469,Stella Cup
713,10256,6.68961,258,154,66,370,6,0,16228,605,14,5,23170,16228,1,11,26,2624,5806777746,1611839830,true,4,103110865,DPC Winter 21 League (SEA) presented by PGL
713,7186,16.8783,274,156,61,429,15,0,42059,680,13,4,33057,42059,1,21,27,2778,5847186898,1613847063,true,4,152962063,DPC Winter 21 League (WEU) presented by DreamLeague
713,2219,28.4305,197,129,61,287,6,0,28583,531,1,5,22484,29687,3,16,25,2665,5654378043,1602530081,true,4,71266407,4D ESPORTS
713,280,0,267,151,57,389,9,1231,34496,597,8,7,27443,34496,1,10,25,2629,4925188490,1564071076,false,4,62533910,joinDOTA League #16
712,2212,10.9167,252,165,59,475,17,400,46299,785,26,11,53916,46299,1,14,25,3561,4146522711,1538380375,false,4,267861752,TNG League 1
711,2426,8.02561,141,81,35,239,20,2466,54378,550,11,5,32117,54378,1,14,25,2518,5223327291,1580653247,true,4,100201734,Dotabuff Reach - Pinnacle Division
710,5104,0,256,163,71,527,18,29,37084,711,16,5,28772,37084,2,4,27,3097,5156981755,1576487178,false,4,313744564,中国DOTA2发展联赛
708,4186,8.41013,223,140,47,283,14,660,32081,595,15,4,28299,32081,1,15,25,2414,5346099064,1586517220,true,4,129683931,Asian Masters League
708,318,5.01709,249,135,58,504,10,533,36454,661,19,6,44515,36454,1,9,25,3120,4199798564,1541172598,false,4,100594231,DreamLeague Season 10
707,6395,0,190,124,53,215,11,1627,15401,603,16,4,13631,15401,1,11,23,1959,4195936698,1540975337,true,4,196493853,gladiator-cup
707,3805,42.1396,178,117,59,244,3,0,20877,499,18,2,15814,26117,1,21,25,2455,5673898975,1603781836,true,4,169672157,Mid-autumn Cup
707,1625,0,111,78,41,129,3,0,15069,421,6,8,18661,16646,1,20,23,2165,5670469107,1603562144,true,4,1070940264,DIGI CUP MONTHLY
707,1188,0,184,116,41,301,18,537,52597,641,34,10,44793,52597,1,12,25,2875,4581009852,1553703592,false,4,397458952,ESL SURA.BRAZEN.ID
706,4820,9.39575,259,158,65,533,8,1119,40287,664,20,7,34206,40287,1,17,29,3258,5482141409,1592831946,true,4,103724873,DOTA 2 INDONESIA ONLINE PROFESSIONAL TOURNAMENT 2020
706,3538,0,270,143,45,604,12,0,48237,726,10,8,37451,48237,1,17,25,3357,5128958381,1574776177,true,4,167584799,ASIA CHALLENGER LEAGUE
706,3387,0,244,141,59,332,14,302,30885,617,28,8,25131,30885,2,15,25,2372,3941963445,1528544767,false,4,232356398,CZ-SK Dota 2 League Season 10
706,2298,10.6364,117,91,47,125,13,766,26904,491,4,3,15903,32773,1,27,22,2001,5710514609,1605970954,true,4,93845249,IESF Regional Qualifiers 2020
705,8203,23.6806,205,87,38,371,13,0,39461,630,5,10,35378,39801,1,19,27,3088,5863970062,1614693781,true,4,1058446735,Кубок TMeSF
705,1982,0,238,165,72,410,10,3747,37645,563,34,8,36679,37645,1,19,25,2759,3466192602,1506380623,false,4,100246000,Perfect World Masters
705,181,0,205,133,65,246,9,1510,25270,539,20,7,21513,25270,1,3,24,2082,3461557055,1506182191,false,4,114619230,ESL One Hamburg 2017
703,2677,3.51196,193,126,49,272,10,0,30829,523,24,7,31882,30829,1,12,26,2589,5420565023,1589715461,true,4,167976729,Global Infection Cup
703,1440,0,217,142,76,606,22,2393,67032,653,22,11,76444,67032,3,19,25,4148,3334265970,1500932127,false,4,293768407,ProDotA Cup by Azubu
703,304,0,219,154,63,324,15,1246,35802,607,17,10,44309,35802,2,19,25,2608,3983421015,1530457732,false,4,178032556,Dota Summit 8
