xp_per_min,tower_damage,stuns,lh30,lh20,lh10,last_hits,kills,hero_healing,hero_damage,gold_per_min,denies,deaths,dmg_received,dmg_dealt,buybacks,assists,level,duration,match_id,start_time,win,hero_id,account_id,leaguename
802,6358,20.0912,232,153,70,520,20,0,34209,547,11,7,65673,34209,3,9,25,4442,3505737013,1508166949,false,61,108011225,ProDotA Cup Series
802,1805,0,223,171,69,524,15,0,34432,613,5,9,31822,34432,2,16,25,3792,4179307666,1540107133,false,61,181716137,Dota 2 Indonesia Professional
801,9774,0,273,194,94,274,13,0,13930,661,13,1,15074,13930,1,13,24,1831,3966529435,1529663513,true,61,176988393,The International 2018
801,866,0,295,199,88,301,6,0,15260,591,5,5,23137,15260,1,1,24,1928,3471523465,1506632463,false,61,237238721,Perfect World Masters
800,295,0,214,144,77,217,7,0,15852,523,2,9,19980,15852,1,2,24,1835,3531238729,1509354273,false,61,77144682,AEF Season 2
799,4597,0,391,237,87,679,8,0,24347,782,1,1,21208,24347,1,3,25,2847,4921310802,1563909557,false,61,120613892,Loot.bet/dota Season 1
796,3167,19.1653,295,185,76,358,4,0,10034,561,9,5,24793,10034,2,3,26,2286,5147626161,1575874448,false,61,315272623,中国DOTA2发展联赛
795,7943,0,234,176,81,358,12,0,33797,555,9,8,47326,33797,1,4,25,2824,4777806253,1558630447,false,61,862893339,TNG League 1
793,6004,31.3089,315,225,93,594,12,0,34202,721,4,4,33914,34202,1,12,25,3458,4940658680,1564677151,false,61,876110702,Loot.bet/dota Season 1
793,1971,0,380,235,86,548,7,0,17288,701,19,4,27863,17288,1,1,25,3044,4900274319,1562986660,false,61,139822354,The International 2019
788,4352,0,272,180,90,478,20,0,65487,618,19,15,64284,65487,2,6,25,4629,4191416987,1540726968,false,61,127266410,Meister Division 2019
787,9093,0,273,167,60,389,17,0,30889,713,18,5,41518,30889,1,8,25,3063,3782033688,1521114975,true,61,108376607,World Electronic Sports Games International
787,2775,13.5881,204,138,61,350,25,0,40884,612,6,9,46509,40884,2,8,25,3507,4150238242,1538574823,false,61,874505245,TNG League 1
786,2818,11.5579,295,213,96,334,17,0,29545,686,5,2,19825,29545,1,8,25,2087,4066995932,1534635092,true,61,86698277,The International 2018
785,1524,0,251,179,75,344,8,0,15856,563,4,4,25822,15856,1,6,25,2334,5036932785,1569238873,false,61,315272623,Asia Communication League
783,12173,34.016,389,266,109,661,11,0,34262,688,4,6,38786,34262,1,11,29,3269,5212799314,1580069127,true,61,26717183,Dotabuff Reach - Pinnacle Division
783,8505,3.51196,325,206,82,486,13,0,47574,657,0,4,44463,47574,1,10,27,3089,5539369685,1595879730,false,61,131303632,The Great American Rivalry
780,4610,0,266,170,73,438,12,0,21456,596,2,3,45521,22309,1,10,25,2900,5066031566,1570888038,false,61,322375297,QCF.kz
780,3253,0,299,189,101,431,4,0,9852,541,7,4,22017,9852,2,8,25,2798,3501629071,1507994106,false,61,70388657,SL i-League Invitational Season 3
780,2067,0,296,215,75,329,6,0,9504,633,3,5,24507,9504,1,5,25,2196,4183451840,1540321718,false,61,132851371,ESL One Hamburg 2018 powered by Intel
778,4801,18.3647,281,194,104,768,12,0,32986,621,6,8,56663,32986,1,11,29,4498,5665261798,1603230277,false,61,58513047,ESL One Germany 2020 Online powered by Intel
778,1244,0,232,136,56,304,5,0,15443,492,8,6,21259,15443,1,5,25,2540,3472892926,1506697567,false,61,108011225,ProDotA Cup Series
774,12665,0,335,212,108,509,14,0,57053,729,3,4,34447,57053,1,9,25,3019,4419431918,1550087720,false,61,230328929,Winter Madness 2.0
774,9631,0,336,203,71,477,2,0,15235,696,2,4,22614,15235,1,5,25,2516,4956423603,1565349133,false,61,426764440,Destiny Cup
774,944,0,249,170,66,272,4,0,10886,493,3,6,30941,10886,1,6,25,2199,4826144441,1560092344,false,61,387197937,E-SPORT LEAGUE-DICKYGAMING
772,2301,0,167,114,57,228,6,0,14080,530,5,5,17204,14080,1,10,25,2380,3302605423,1499591641,true,61,134276083,2017 Mars Dota 2 League
770,14164,7.95703,311,210,108,618,25,0,66261,663,3,8,61797,66261,4,11,25,5790,4035883604,1533107512,true,61,181716137,ProDotA Cup Series
770,7668,0,291,225,106,504,11,0,42933,746,9,6,42644,42933,1,18,25,2965,4928467703,1564210913,true,61,100895600,Asian DOTA2 Gold Occupation Invitational Competition S2
770,2972,0,240,165,75,272,7,0,18063,522,5,5,18290,18063,1,7,25,2212,3277445396,1498570725,false,61,42989814,The International 2017
769,6532,0,384,247,91,469,11,0,21628,701,3,6,27972,21628,1,3,25,2424,5055377267,1570266892,false,61,908002772,QCF.kz
767,818,0,354,254,88,426,6,0,13975,646,4,9,29730,13975,1,5,25,2268,5096662719,1572718365,false,61,90568397,Dotabuff Reach - Pinnacle Division
766,8674,0,359,253,134,406,10,0,27311,654,7,2,36667,27311,1,8,25,2236,5745426365,1608184679,true,61,293950128,Moon Studio Carnival Cup
