xp_per_min,tower_damage,stuns,lh30,lh20,lh10,last_hits,kills,hero_healing,hero_damage,gold_per_min,denies,deaths,dmg_received,dmg_dealt,buybacks,assists,level,duration,match_id,start_time,win,hero_id,account_id,leaguename
745,351,38.1299,267,153,52,385,3,0,26333,697,15,3,28760,26333,1,5,24,2278,5811658334,1612096036,false,113,227657377,DPC Winter 21 League (CN) presented by Perfect World
744,6882,0,282,125,44,497,12,0,61865,834,10,8,62537,61865,2,11,27,2840,5647499639,1602101515,false,113,131706718,4D ESPORTS
741,4290,0,216,112,33,342,12,0,40008,768,8,6,17663,40008,1,14,25,2291,4155279376,1538832521,true,113,170343586,YouTube SIVVIT - Big Russian Show
741,1206,31.3401,304,177,52,444,10,0,48946,711,22,2,52098,48946,1,11,25,2677,4918753490,1563805361,false,113,193178137,joinDOTA League #16
740,14886,0,293,168,48,332,8,0,33090,774,10,5,32650,33090,1,5,23,2085,5655501689,1602608726,true,113,119315361,4D ESPORTS
740,8516,92.4125,220,118,33,676,18,0,69425,885,18,5,71075,69425,2,7,25,3930,3817971955,1522952917,false,113,114070719,CZ-SK Dota 2 League Season 10
739,8660,5.25112,319,174,56,764,11,0,80274,848,38,7,93864,80274,2,17,29,3980,5363038222,1587194050,true,113,953730230,Amadeus Cup
739,5516,0,324,130,38,603,12,0,57881,809,14,7,52712,57881,2,10,25,3123,5071417483,1571202174,false,113,1032760693,ASIA CHALLENGER LEAGUE
735,6246,0,234,121,38,459,18,0,62073,843,19,4,39752,62073,1,9,25,2740,4946963692,1564924570,true,113,192230105,YouTube SIVVIT - Big Russian Show
734,12274,17.5598,283,159,54,286,4,0,24163,768,15,1,13695,24163,1,15,22,1812,5040906943,1569471207,true,113,995062523,Asian DOTA2 Gold Occupation Invitational Competition S3
731,7213,95.3796,273,136,41,482,9,0,55914,793,9,3,60869,55914,1,12,25,2819,4637334699,1554913708,false,113,107579895,Mekansm League
730,3569,35.1865,241,119,51,389,14,395,62576,764,6,7,46636,62932,1,21,25,2869,4161575947,1539159509,true,113,176996872,Asia Pro League
727,5367,0,314,150,44,528,7,0,41644,753,15,5,50242,41644,1,6,26,2962,5623465268,1600619162,false,113,97590558,AMD SAPPHIRE OGA DOTA PIT EU/CIS
724,18670,148.491,288,146,54,728,12,0,108991,878,16,6,145020,108991,3,18,28,4108,5780120003,1610259339,false,113,227657377,DPC Winter 21 Qualifier (CN) presented by Perfect World
723,4646,0,258,142,50,597,12,372,68209,828,12,4,64365,68209,1,19,28,3180,5703472384,1605521918,false,113,277141004,CDA-FDC富名文贺DOTA2职业锦标赛
721,20234,0,250,136,49,644,15,0,66361,863,14,3,111365,66361,1,9,29,3817,5780874473,1610291913,true,113,291347808,DPC Winter 21 Qualifier (CIS) presented by ESL One
721,11042,5.78637,232,132,49,328,10,0,57351,587,2,4,49005,57351,1,14,25,2595,5476450588,1592486085,false,113,58513047,Beyond Epic League
721,4332,37.7954,237,121,42,650,7,0,65061,847,13,9,79667,65061,2,16,28,3230,5819814409,1612583134,false,113,911484384,WCAA冬季电子竞技挑战赛
720,7106,0,290,155,58,460,7,0,51333,841,22,3,25388,51333,2,7,25,2519,4855151893,1561120095,true,113,265782024,Meister Division 2019
718,12242,48.6323,329,184,61,684,11,0,49855,990,5,2,61083,49855,1,12,28,3014,5781650262,1610344776,true,113,389033587,DPC Winter 21 Qualifier (SEA) presented by PGL
718,9155,0,244,131,32,649,12,0,78518,817,14,9,91027,78518,3,18,28,3636,5576524415,1597923931,false,113,206960035,Oceanic Esports Dota League Season 2
715,10995,0,284,137,46,382,3,0,38764,712,19,3,24925,38764,1,13,25,2491,5687100406,1604520047,true,113,431770905,Epic League
714,4946,0,202,107,43,523,9,0,33580,768,15,4,38708,33580,1,4,25,3197,4524659414,1552422287,false,113,345977149,GGWP.OZ
714,2438,21.0718,274,115,43,532,10,0,46612,715,17,7,48628,46612,1,8,25,2998,3469744546,1506543242,false,113,95430068,Perfect World Masters
714,1563,0,228,130,56,379,12,0,43723,720,30,5,40090,43723,1,5,25,2428,4859704889,1561288098,false,113,137193239,EPICENTER Major 2019
713,8122,19.8007,288,151,66,467,11,308,52563,828,12,6,63057,52563,1,10,27,2864,5643829904,1601884980,true,113,188037232,LPL Pro Dota 2 Season 3 2020
713,8110,4.51538,233,132,45,425,8,0,61665,772,7,3,51818,61665,1,12,26,2727,5576922185,1597939666,false,113,167976729,Glory of the summer
713,7839,51.5374,239,141,48,419,19,0,76787,865,11,6,56141,76787,1,6,28,2680,5775169206,1609963913,true,113,411699644,DPC Winter 21 Qualifier (SA) presented by OGA
713,7453,53.3149,258,109,42,389,14,0,59759,729,8,9,53055,59759,1,10,25,2636,5692460741,1604836834,false,113,133558180,Motivation Cup by Moon Studio
713,7271,46.1907,242,123,51,436,13,0,41489,721,7,8,50437,41489,1,9,26,2953,5621234990,1600514088,false,113,188574954,Sazka eLEAGUE - Split2
712,7293,50.4138,284,155,59,632,13,0,88957,890,15,6,78986,88957,2,8,25,3474,4792776522,1559088334,true,113,110583422,Tug of War: Dire
712,6801,0,374,195,42,595,6,0,53763,709,11,5,58064,53763,1,3,25,2674,5442139631,1590760772,false,113,94054712,ESL One Birmingham 2020 Online powered by Intel
711,9713,161.826,227,125,58,572,12,0,52943,867,5,6,46445,52943,2,13,27,2983,5776701068,1610060413,false,113,107579895,DPC Winter 21 Qualifier (SA) presented by OGA
711,1483,0,143,89,41,221,15,0,32749,623,7,7,58384,32749,1,9,25,2578,4129260117,1537530696,false,113,86738694,The Kuala Lumpur Major
708,7967,0,241,124,64,437,15,0,65665,735,30,6,66396,65665,1,16,25,3286,3751560699,1519531748,true,113,199133117,GESC: Indonesia
707,7889,59.1589,279,150,58,631,14,0,89629,896,13,5,70155,89629,3,16,25,3431,5098093379,1572795845,false,113,78937420,Dotabuff Reach - Pinnacle Division
705,6388,0,232,128,38,426,13,0,46953,774,18,7,35969,46953,1,9,25,2782,5049733948,1569942013,true,113,173119479,QCF.kz
704,22633,29.4336,291,170,61,707,4,0,52800,976,16,2,72386,52800,1,10,27,2969,5760017687,1609065675,true,113,136177710,虎牙DOTA2冬季邀请赛
704,14787,0,283,166,68,594,18,0,89618,957,11,3,75105,89618,1,16,25,3000,4996643142,1567182559,true,113,454214077,QCF.kz
704,5582,0,234,121,38,444,11,0,56169,807,11,5,55053,56169,1,10,25,2854,4599041880,1554111706,false,113,181716137,MDL Disneyland® Paris Major
704,2758,0,252,140,41,364,12,0,37588,688,16,9,51069,37588,1,9,26,2689,5661992128,1603023781,false,113,451204586,YouTube SIVVIT - Big Russian Show
703,25376,0,210,101,41,1032,12,0,131073,1031,16,6,154538,131073,2,19,30,4558,5780874943,1610291928,false,113,126439941,DPC Winter 21 Qualifier (CIS) presented by ESL One
702,1918,45.6555,370,183,52,560,4,0,32819,848,32,4,55284,32819,1,3,25,2557,4202947333,1541321965,false,113,44398065,Singapore Esports League
701,21007,0.232227,217,96,25,662,14,0,78979,719,17,8,174650,78979,3,26,25,5146,4844168295,1560699018,true,113,202128398,E-SPORT LEAGUE-DICKYGAMING
701,14000,56.6814,270,155,55,589,15,0,111519,894,10,5,113180,118083,2,13,27,3302,5676696951,1603965164,true,113,137193239,CDA-FDC富名文贺DOTA2职业锦标赛
699,11475,0,174,77,35,366,11,0,62038,712,42,11,43768,62038,1,20,25,3048,4346367010,1547930891,true,113,382610839,"ABOY PRO GAMING LEAGUE "
699,4219,0,251,107,35,388,9,0,39101,778,4,4,26366,39101,2,19,25,2598,3766823904,1520331167,true,113,107803494,PGL BUCHAREST MAJOR 2018
698,18454,51.4539,312,150,51,721,11,0,62176,950,18,2,66976,62176,1,20,29,3341,5792208865,1610972186,true,113,91369376,DPC Winter 21 League (SEA) presented by PGL
697,6337,0,229,120,30,335,15,0,60095,611,13,6,43220,60095,1,10,25,2411,5203246826,1579443602,true,113,202217968,DreamLeague Season 13
696,11804,104.052,318,194,61,817,15,0,77727,907,19,6,90625,77727,2,12,25,4300,4141707040,1538147332,true,113,94786276,ESL One Hamburg 2018 powered by Intel
696,2438,0,251,118,39,419,2,0,49168,674,12,2,61039,49168,1,4,25,2763,5149938028,1576033337,false,113,202217968,WESG 2019-2020 Online Qualifiers
694,9840,28.631,283,170,70,488,14,0,68879,832,6,4,49605,68879,1,9,25,2891,5069900619,1571098191,false,113,424116521,CUP OF THE ANCIENTS 2.0
693,8794,0,257,125,50,618,19,0,91617,861,22,7,54458,93328,2,14,25,3523,4765167804,1558254846,true,113,120901780,ESL AUNZ Championship Season 3 (2019)
693,6631,0,302,189,59,362,15,0,45882,654,15,4,45592,45882,1,8,24,2246,5284572326,1583822209,false,113,337575662,Hainan Master Spring Invitational
690,11594,43.8825,276,158,55,622,9,0,55873,881,22,3,88404,55873,1,4,26,3075,5646317446,1602035230,false,113,173971950,4D ESPORTS
690,5255,49.4929,171,98,45,499,20,0,64689,753,18,8,82484,64689,2,20,25,3681,3667119344,1515377687,true,113,36343070,ESL One Katowice 2018 powered by Intel
689,9008,2.57503,281,143,47,627,8,0,67166,759,10,4,68269,67166,1,6,25,3616,3453678774,1505834787,false,113,94054712,PGL DOTA2 OPEN
689,4153,118.825,279,153,51,896,10,0,129694,857,20,6,82375,129694,1,25,25,4046,4930887344,1564297468,false,113,906563731,Betway Dota 2 Asia League - Season 2
688,10787,0,286,160,50,434,10,0,49810,826,6,6,42300,49810,1,16,25,2560,5651227760,1602341283,true,113,116585378,ESL One Germany 2020 Online powered by Intel
687,6918,7.01196,226,138,46,441,15,0,71845,715,9,9,59972,74070,1,20,28,3114,5155625387,1576400900,true,113,114919994,Season 4 2019: LPL Challenger Dota 2
687,3920,0,323,158,53,520,11,0,57690,855,16,3,31656,59060,1,3,25,2758,4123911989,1537236324,false,113,125581247,The Kuala Lumpur Major
687,1321,0,173,71,20,417,19,0,71621,752,10,12,70036,71621,2,9,25,3209,4877092704,1561980320,false,113,216345169,FUN MATCH LEAGUE
686,5913,73.2982,267,155,55,551,9,0,57001,844,30,4,42093,57001,1,11,25,3112,4806313591,1559487874,false,113,86745912,ESL One Birmingham 2019 powered by Intel
685,22662,0,305,131,37,592,9,0,57936,911,16,3,61116,57936,1,6,28,2943,5583982350,1598343182,true,113,154715080,ESL One Thailand 2020 Online powered by Intel
685,6289,40.8918,215,116,39,505,11,0,73352,816,29,7,59842,73352,1,22,25,3505,4359568493,1548394269,true,113,86745912,The Chongqing Major
